id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
20405,20455,27697,1373,,61Del1Tau,,4.382247,17.542514,47.7099,107.75,-28.84,39.0,3.770,0.377,G8III,0.983,18.695965,41.472036,14.380508,-0.00000626,0.00004675,0.00000566,1.147269650883980,0.3061746305726810,0.0000005223867407986110,-0.000000139820265,Del-1,61,Tau,1,20405,,61.54602373713160,,,
20483,20535,28028,1393,,43    Eri,,4.400613,-34.016846,90.8265,73.77,57.57,24.0,3.970,-0.821,K4III,1.468,30.609599,68.780131,-50.811792,-0.00001564,0.00004475,0.00000728,1.1520779014117100,-0.5937059698116940,0.0000003576470521458330,0.000000279107235,,43,Eri,1,20483,,185.5239575549280,,,
20833,20885,28307,1411,,77The1Tau,,4.476248,15.962181,47.3261,104.76,-15.01,40.0,3.840,0.464,G7III,0.952,17.673807,41.929015,13.014908,-0.00000650,0.00004645,0.00000794,1.1718790300446000,0.2785926082578360,0.0000005078908117500000,-0.000000072770533,The-1,77,Tau,1,20833,,56.8067574106772,,,
20837,20889,28305,1409,,74Eps Tau,,4.476943,19.180431,44.9640,107.23,-36.77,39.0,3.530,0.266,K0III,1.014,16.488448,39.136798,14.772771,-0.00000589,0.00004622,0.00000553,1.1720610098249600,0.3347616811725880,0.0000005198657096597220,-0.00000017826599,Eps,74,Tau,1,20837,,68.17105263058530,,,
20842,20894,28319,1412,,78The2Tau,,4.477705,15.870883,46.1042,108.66,-26.39,40.0,3.400,0.081,A7III,0.179,17.209733,40.871602,12.608233,-0.00000649,0.00004718,0.00000551,1.1722604464872700,0.2769991565046130,0.0000005267985452916670,-0.00000012794233,The-2,78,Tau,1,20842,,80.83510373900670,The-2,3.411,3.391
21228,21281,29305,1465,,Alp Dor,,4.566598,-55.044975,51.7063,58.06,12.73,26.0,3.300,-0.268,A0V:,-0.079,10.857822,27.562880,-42.378779,-0.00000700,0.00002194,-0.00001997,1.1955325219747000,-0.9607160429781660,0.00000028148282293055600,0.000000061716781,Alp,,Dor,1,21228,,111.48078033638400,Alp,3.313,3.273
21340,21393,29291,1464,,52Ups2Eri,,4.592512,-30.562341,65.5738,-48.92,-12.75,-4.0,3.810,-0.274,G8III,0.957,20.338212,52.673930,-33.342657,0.00001250,-0.00001081,-0.00000141,1.2023168237550400,-0.5334134848702600,-0.0000002371708525277780,-0.000000061813744,Ups-2,52,Eri,1,21340,,112.0985512875310,,,
21368,21421,29139,1457,Gl 171.1A,87Alp Tau,Aldebaran,4.598677,16.509301,20.4332,62.78,-189.36,54.5,0.870,-0.682,K5III,1.538,7.027220,18.287604,5.806661,0.00001528,0.00005709,-0.00000214,1.2039308112027500,0.2881416661221310,0.0000003043660286527780,-0.000000918043185,Alp,87,Tau,1,21368,Gl 171.1,163.23000728190000,Alp,0.888,0.858
21391,21444,29248,1463,,48Nu  Eri,,4.605317,-3.352459,207.0393,1.73,-4.54,15.0,3.930,-2.650,B2III SB,-0.210,73.800655,193.060106,-12.107266,0.00000375,0.00001468,-0.00000545,1.205669195388670,-0.05851144759223380,0.000000008387276673611110,-0.000000022010541,Nu,48,Eri,1,21391,,1000,Nu,3.979,3.859
21541,21594,29503,1481,Wo 9160A,53    Eri,,4.636340,-14.304020,33.6814,-77.86,-178.06,41.8,3.860,1.223,K1III,1.082,11.405856,30.579706,-8.321655,0.00002388,0.00002764,-0.00003873,1.2137910800856000,-0.24965224051834100,-0.0000003774759316805560,-0.000000863259239,,53,Eri,1,21541,Wo 9160,28.235793691103000,,,
22396,22449,30652,1543,Gl 178,1Pi 3Ori,,4.830669,6.961276,8.0684,463.44,11.62,24.4,3.190,3.656,F6V,0.484,2.413721,7.636770,0.977904,-0.00000983,0.00002903,0.00000348,1.2646661966795600,0.12149717993430400,0.000002246820521166670,0.000000056335349,Pi-3,1,Ori,1,22396,,3.003308878676560,,,
22496,22549,30836,1552,,3Pi 4Ori,,4.853434,5.605104,322.5806,-3.62,1.03,23.0,3.680,-3.863,B2III SB,-0.157,94.925539,306.683598,31.506969,0.00001228,0.00002054,0.00000390,1.2706261564352700,0.097827518693825,-0.000000017550255236111100,0.00000000499358,Pi-4,3,Ori,1,22496,,3056.3282803659700,,,
22744,22797,31237,1567,,8Pi 5Ori,,4.904193,2.440672,411.5226,1.43,0.23,23.0,3.710,-4.362,B2III SB,-0.179,116.339905,394.346209,17.524650,0.00000391,0.00002333,0.00000146,1.2839148436623100,0.04259776275687130,0.0000000069328356319444400,0.000000001115071,Pi-5,8,Ori,1,22744,,4839.4944930166300,Pi-5,3.733,3.683
22961,23015,31398,1577,,3Iot Aur,Hassaleh,4.949894,33.166090,151.2859,3.63,-18.54,18.0,2.690,-3.209,K3IIvar,1.490,34.378539,121.884168,82.763748,0.00000364,0.00002271,-0.00000131,1.2958792109889500,0.57885747451101,0.000000017598736604166700,-0.000000089884456,Iot,3,Aur,1,22961,,1673.4009068393100,,,
23361,23416,31964,1605,,7Eps Aur,,5.032815,43.823308,653.5948,0.18,-2.31,-3.0,3.030,-6.047,F0Ia,0.537,118.129799,456.518488,452.573030,0.00000016,0.00000291,-0.00000741,1.3175878916358200,0.7648610190070350,0.000000000872664625,-0.000000011199196,Eps,7,Aur,1,23361,,22845.464885518200,Eps,3.085,2.935
23398,23453,32068,1612,,8Zet Aur,,5.041301,41.075837,240.9639,8.88,-21.43,13.0,3.690,-3.220,K4II comp,1.154,45.114162,175.957014,158.327189,-0.00000347,0.00002822,-0.00001013,1.3198096307002300,0.7169086049137540,0.00000004305145483333330,-0.000000103895571,Zet,8,Aur,1,23398,,1690.440931643270,Zet,3.716,3.676
23630,23685,32887,1654,,2Eps Lep,,5.091018,-22.371032,65.4022,19.27,-72.35,1.0,3.190,-0.888,K4III,1.460,14.257014,58.775516,-24.892270,-0.00000777,-0.00000613,-0.00002160,1.3328252864564700,-0.3904481741735990,0.00000009342359624305560,-0.000000350762697,Eps,2,Lep,1,23630,,197.33312795365000,,,
23712,23767,32630,1641,,10Eta Aur,,5.108580,41.234474,74.6269,30.60,-68.41,7.0,3.180,-1.184,B3V,-0.148,12.978524,54.599524,49.189770,-0.00000575,0.00002367,-0.00001389,1.3374230330886300,0.7196773429659180,0.00000014835298625,-0.000000331661038,Eta,10,Aur,1,23712,,259.1791134615950,,,
23820,23875,33111,1666,Wo 9175,67Bet Eri,Cursa,5.130829,-5.086446,27.3973,-83.39,-75.44,-9.2,2.780,0.591,A3IIIvar,0.161,6.156194,26.585876,-2.429001,0.00000848,-0.00001249,-0.00000915,1.3432479534963800,-0.0887752322551,-0.00000040428612821527800,-0.00000036574344,Bet,67,Eri,1,23820,,50.53589947531680,,,
24249,24305,33904,1702,,5Mu  Lep,,5.215528,-16.205468,57.0125,45.66,-16.13,28.0,3.290,-0.490,B9IV: HgMn,-0.110,11.164848,53.596933,-15.911275,-0.00000700,0.00002828,-0.00001227,1.365421956951860,-0.28283877625390200,0.00000022136592654166700,-0.000000078200446,Mu,5,Lep,1,24249,,136.77288255958500,Mu,3.298,3.278
24378,24436,34085,1713,,19Bet Ori,Rigel,5.242298,-8.201640,264.5503,1.87,-0.56,21.0,0.180,-6.933,B8Ia,-0.030,51.601106,256.709905,-37.740051,0.00000182,0.00002121,-0.00000377,1.3724303693276400,-0.143145630755865,0.00000000906601582638889,-0.000000002714956,Bet,19,Ori,1,24378,,51665.42425669500,,,
24549,24608,34029,1708,Gl 194A,13Alp Aur,Capella,5.278150,45.997991,13.1234,75.52,-427.13,22.2,0.080,-0.510,M1: comp,0.795,1.712633,8.954439,9.440007,0.00000192,0.00003559,-0.00000254,1.381816412648800,0.8028163926341110,0.00000036613129155555600,-0.000002070784673,Alp,13,Aur,1,24549,Gl 194,139.3156802945300,,,
24614,24674,34503,1735,,20Tau Ori,,5.293442,-6.844409,151.5152,-15.31,-9.57,20.0,3.590,-2.312,B5III,-0.115,27.668638,147.869248,-18.056628,0.00001463,0.00001707,-0.00000942,1.3858197865314700,-0.11945747897085400,-0.00000007422497449305560,-0.000000046396669,Tau,20,Ori,1,24614,,732.4871326650400,,,
25218,25281,35411,1788,,28Eta Ori,,5.407949,-2.397146,299.4012,-0.54,-3.21,20.0,3.350,-4.031,B1V + B2,-0.240,46.180743,295.553220,-12.522729,0.00000390,0.00001988,-0.00000551,1.4157977590925500,-0.04183809417204130,-0.000000002617993875,-0.000000015562519,Eta,28,Ori,1,25218,,3567.7958828856300,Eta,3.589,3.319
25273,25336,35468,1790,,24Gam Ori,Bellatrix,5.418851,6.349702,77.3994,-8.75,-13.28,18.0,1.640,-2.804,B2III,-0.224,11.658576,76.036136,8.560120,0.00000610,0.00001813,-0.00000292,1.418651833814530,0.11082320964651,-0.000000042421197048611100,-0.000000064383256,Gam,24,Ori,1,25273,,1152.3913771994900,,,
25364,25428,35497,1791,,112Bet Tau,Alnath,5.438198,28.607450,41.0509,23.28,-174.22,9.0,1.650,-1.417,B7III,-0.130,5.281578,35.650400,19.655456,-0.00000097,0.00002509,-0.00002603,1.4237168085654700,0.4992941923790530,0.00000011286462483333300,-0.000000844642394,Bet,112,Tau,1,25364,,321.21809339879900,,,
25542,25606,36079,1829,,9Bet Lep,Nihal,5.470756,-20.759441,49.1642,-5.03,-85.92,-14.0,2.810,-0.648,G5II,0.807,6.349344,45.531613,-17.425966,-0.00000166,-0.00002061,-0.00001407,1.4322406986213800,-0.3623205948292480,-0.000000024386128131944400,-0.000000416551914,Bet,9,Lep,1,25542,,158.1976398601150,,,
25794,25859,36597,1862,,Eps Col,,5.520209,-35.470519,80.7103,28.36,-34.11,-5.0,3.860,-0.675,K1II/III,1.130,8.234768,65.213718,-46.834868,-0.00001250,-0.00001043,-0.00000790,1.4451873070651500,-0.6190773399870280,0.00000013749315980555600,-0.000000165369946,Eps,,Col,1,25794,,162.18100973589300,,,
25865,25930,36486,1852,,34Del Ori,Mintaka,5.533445,-0.299092,212.3142,1.67,0.56,16.0,2.250,-4.385,O9.5II,-0.175,25.868117,210.729667,-1.108306,0.00000029,0.00001645,0.00000049,1.4486524168434000,-0.005220140244135,0.000000008096388465277780,0.000000002714956,Del,34,Ori,1,25865,,4943.106869868350,Del,2.334,2.234
25920,25985,36673,1865,,11Alp Lep,Arneb,5.545504,-17.822289,680.2721,3.27,1.54,24.0,2.580,-6.583,F0Ib,0.211,76.877195,643.047236,-208.208000,-0.00000775,0.00002603,-0.00000268,1.4518096517173100,-0.3110576146713630,0.000000015853407354166700,0.00000000746613,Alp,11,Lep,1,25920,,37428.29122408050,,,
26004,26069,37350,1922,,Bet Dor,,5.560421,-62.489825,308.6420,1.06,12.56,7.0,3.760,-3.687,F6Ia,0.640,16.370231,141.620663,-273.743541,0.00000072,0.00002002,0.00000233,1.4557149089664700,-1.0906531991897700,0.000000005139025013888890,0.000000060892598,Bet,,Dor,1,26004,,2598.962421108660,Bet,4.087,3.407
26142,26207,36861,1879,,39Lam Ori,,5.585633,9.934158,336.7003,-1.03,-1.86,34.0,3.390,-4.246,O...,-0.160,35.907504,329.702779,58.086365,0.00000544,0.00003439,0.00000301,1.462315173306170,0.17338377209657800,-0.000000004993580909722220,-0.000000009017534,Lam,39,Ori,1,26142,,4349.106072324540,,,
26176,26241,37043,1899,,44Iot Ori,Hatsya,5.590551,-5.909901,714.2857,2.27,-0.62,22.0,2.750,-6.519,O9III,-0.210,76.014147,706.411475,-73.546040,-0.00000544,0.00002287,-0.00000445,1.4636027422961200,-0.10314723630113500,0.00000001100527054861110,-0.000000003005844,Iot,44,Ori,1,26176,,35285.8025828527,,,
26246,26311,37128,1903,,46Eps Ori,Alnilam,5.603559,-1.201920,606.0606,1.49,-1.06,26.0,1.690,-7.223,B0Ia,-0.184,62.775122,602.666910,-12.712683,-0.00000161,0.00002683,-0.00000367,1.4670083872075800,-0.02097745796646880,0.000000007223723840277780,-0.000000005139025,Eps,46,Ori,1,26246,,67483.87308707570,Eps,1.717,1.667
26386,26451,37202,1910,,123Zet Tau,,5.627413,21.142549,136.4256,2.39,-18.04,20.0,2.970,-2.704,B4IIIp,-0.148,12.391949,126.637551,49.207351,0.00000070,0.00002342,-0.00000375,1.4732531913866600,0.3690070937216140,0.000000011587046965277800,-0.000000087460387,Zet,123,Tau,1,26386,,1050.9934271862200,Zet,3.032,2.902
26484,26549,37468,1931,,48Sig Ori,,5.645769,-2.600069,328.9474,4.61,-0.40,29.0,3.770,-3.816,O9.5V...,-0.190,30.430713,327.196967,-14.922443,-0.00000458,0.00003015,-0.00000198,1.4780588365617200,-0.0453797619684725,0.000000022349910673611100,-0.000000001939254,Sig,48,Ori,1,26484,,2926.846862378790,,,
26569,26634,37795,1956,,Alp Col,Phakt,5.660817,-34.074108,80.1282,-0.10,-24.05,35.0,2.650,-1.869,B7IV,-0.120,5.885917,66.110037,-44.893180,0.00000220,0.00002432,-0.00002779,1.4819983267578800,-0.5947053712297880,-0.0000000004848136805555550,-0.00000011659769,Alp,,Col,1,26569,,487.07966649253700,,,
26662,26727,37742,1948,,50Zet Ori,Alnitak,5.679313,-1.942572,225.7336,3.99,2.54,18.0,1.740,-5.028,O9.5Ib SB,-0.199,18.918488,224.809409,-7.651875,-0.00000280,0.00001879,0.00000215,1.4868406872605800,-0.03390428125016380,0.000000019344065854166700,0.000000012314267,Zet,50,Ori,1,26662,,8937.169608501980,,,
27006,27072,38393,1983,Gl 216A,13Gam Lep,,5.741057,-22.448382,8.9270,-292.42,-368.45,-9.7,3.590,3.836,F7V,0.481,0.558889,8.231515,-3.408750,0.00001159,-0.00001608,-0.00001095,1.503005147193560,-0.3917981800900530,-0.0000014176921646805600,-0.000001786296006,Gam,13,Lep,1,27006,Gl 216,2.5444856151466400,,,
27220,27288,38678,1998,Gl 217.1,14Zet Lep,,5.782595,-14.821950,21.6076,-14.84,-1.18,16.3,3.550,1.877,A2Vann,0.104,1.188275,20.854933,-5.527610,0.00000247,0.00001597,-0.00000438,1.5138797624694400,-0.25869182905700900,-0.00000007194635019444450,-0.000000005720801,Zet,14,Lep,1,27220,,15.459662193866700,,,
27253,27321,39060,2020,Gl 219,Bet Pic,,5.788079,-51.066514,19.4401,4.65,81.96,20.0,3.850,2.407,A3V,0.171,0.677437,12.197820,-15.122127,0.00000061,0.00001886,-0.00001106,1.5153156552585700,-0.891278807158695,0.000000022543836145833300,0.000000397353292,Bet,,Pic,1,27253,,9.488553267278010,,,
27298,27366,38771,2004,,53Kap Ori,Saiph,5.795941,-9.669605,198.4127,1.55,-1.20,21.0,2.070,-4.418,B0.5Iavar,-0.168,10.444137,195.314937,-33.326707,-0.00000037,0.00002103,-0.00000475,1.5173738927528600,-0.168766439905435,0.000000007514612048611110,-0.000000005817764,Kap,53,Ori,1,27298,,5095.654806081150,,,
27559,27628,39425,2040,,Bet Col,,5.849329,-35.768309,26.7308,55.74,404.68,89.0,3.120,0.985,K1.5III,1.146,0.855327,21.672805,-15.624858,-0.00000310,0.00010471,-0.00001066,1.5313508145575200,-0.6242747529899830,0.0000002702351455416670,0.000001961944002,Bet,,Col,1,27559,,35.15604405282980,,,
27585,27654,39364,2035,,15Del Lep,,5.855357,-20.879089,34.8675,228.96,-647.96,99.0,3.760,1.048,G8III/IV,0.984,1.233354,32.555386,-12.426988,-0.00003657,0.00005700,-0.00013841,1.5329289597572800,-0.364408841238835,0.000001110029403,-0.000003141398724,Del,15,Lep,1,27585,,33.17416496945390,,,
27604,27673,39003,2012,,32Nu  Aur,,5.858166,39.148480,70.6215,8.48,0.39,10.0,3.970,-0.275,K0III,1.132,2.033173,54.730173,44.585685,-0.00000261,0.00000795,0.00000656,1.533664268731750,0.6832698775442640,0.00000004111220011111110,0.000000001890773,Nu,32,Aur,1,27604,,112.20184543019600,,,
27919,27989,39801,2061,,58Alp Ori,Betelgeuse,5.919529,7.407063,152.6718,27.33,10.86,21.0,0.450,-5.469,M2Ib,1.500,3.189296,151.364387,19.682142,-0.00001980,0.00002068,0.00001074,1.5497291183713200,0.12927763169419400,0.0000001324995788958330,0.000000052650765,Alp,58,Ori,1,27919,,13415.28798266130,Alp,0.571,0.281
28032,28103,40136,2085,Gl 225,16Eta Lep,,5.940082,-14.167700,14.8787,-42.23,139.02,-1.4,3.710,2.847,F1V,0.337,0.226289,14.424355,-3.641720,0.00000306,0.00000102,0.00001007,1.5551097155528500,-0.2472730146051930,-0.0000002047368172986110,0.000000673987978,Eta,16,Lep,1,28032,,6.327031548665010,,,
28256,28328,40808,2120,,Eta Col,,5.985778,-42.815135,144.7178,18.53,-11.45,17.0,3.960,-1.843,K0III,1.146,0.395224,106.157169,-98.355400,-0.00001297,0.00000734,-0.00001771,1.5670730510647800,-0.7472650817227030,0.00000008983597500694450,-0.000000055511166,Eta,,Col,1,28256,,475.55417631520800,,,
28287,28358,40035,2077,,33Del Aur,,5.992111,54.284656,38.6399,86.31,-134.05,8.0,3.720,0.785,K0III,1.010,0.046526,22.556370,31.372845,-0.00001612,0.00002520,-0.00000801,1.5687310663735200,0.9474459814385430,0.0000004184426876875,-0.000000649892738,Del,33,Aur,1,28287,,42.26686142656030,,,
28288,28360,40183,2088,NN 3375,34Bet Aur,Menkalinan,5.992149,44.947433,24.8694,-56.41,-0.88,-19.4,1.900,-0.078,A2V,0.077,0.036195,17.601288,17.569058,0.00000677,-0.00001398,-0.00001409,1.5687409450202700,0.78448069066935,-0.00000027348339720138900,-0.00000000426636,Bet,34,Aur,1,28288,,93.58365435835300,Bet,1.967,1.897
28309,28380,40312,2095,,37The Aur,,5.995351,37.212585,50.7614,42.09,-73.61,30.0,2.650,-0.878,A0p Si,-0.083,0.049188,40.426416,30.699340,-0.00001031,0.00003540,0.00000413,1.5695791535081800,0.6494821333756880,0.00000020405807814583300,-0.00000035687135,The,37,Aur,1,28309,,195.52396696208900,The,2.66,2.63
29578,29651,43232,2227,,5Gam Mon,,6.247592,-6.274776,152.6718,-6.18,-20.06,-5.0,3.990,-1.929,K3III,1.319,-9.829941,151.438427,-16.686522,0.00000500,-0.00000640,-0.00001420,1.6356158788370000,-0.10951550296921,-0.00000002996148545833330,-0.000000097253624,Gam,5,Mon,1,29578,,514.7543199312630,,,
29582,29655,42995,2216,,7Eta Gem,,6.247961,22.506799,117.9245,-62.53,-10.24,19.0,3.310,-2.048,M3III,1.600,-7.067151,108.713368,45.140745,0.00003436,0.00002247,0.00000203,1.6357124064025500,0.39281774360695000,-0.00000030315399445138900,-0.00000004964492,Eta,7,Gem,1,29582,,574.3809134963180,Eta,3.446,3.216
30049,30122,44402,2282,,1Zet CMa,,6.338553,-30.063367,111.1111,8.00,3.81,32.0,3.020,-2.209,B2.5V,-0.160,-8.512138,95.786306,-55.662081,-0.00000689,0.00002886,-0.00001462,1.6594293653695800,-0.5247047423752410,0.000000038785094444444400,0.000000018471401,Zet,1,CMa,1,30049,,666.1929002234550,,,
30204,30277,44762,2296,,Del Col,,6.368564,-33.436400,71.7360,-24.19,-52.48,-3.0,3.850,-0.429,G7II,0.858,-5.767253,59.585068,-39.527310,0.00000959,-0.00001175,-0.00001354,1.6672861988312400,-0.5835752702644160,-0.00000011727642932638900,-0.000000254430219,Del,,Col,1,30204,,129.30043917962800,,,
30251,30324,44743,2294,,2Bet CMa,Mirzam,6.378329,-17.955918,151.0574,-3.45,-0.47,34.0,1.980,-3.916,B1II/III,-0.240,-14.209731,142.995999,-46.568852,-0.00000075,0.00003306,-0.00001105,1.6698426956468700,-0.31338988393796,-0.00000001672607197916670,-0.000000002278624,Bet,2,CMa,1,30251,,3209.223768048440,Bet,1.999,1.969
30270,30343,44478,2286,,13Mu  Gem,,6.382673,22.513586,71.0227,56.84,-108.79,55.0,2.870,-1.387,M3IIIvar,1.621,-6.562116,65.281443,27.194957,-0.00002610,0.00006402,-0.00001306,1.6709799892208400,0.3929361989979740,0.00000027556809602777800,-0.000000527428803,Mu,13,Gem,1,30270,,312.46400858061100,Mu,2.946,2.826
30365,30438,45348,2326,,Alp Car,Canopus,6.399195,-52.695660,94.7867,19.99,23.67,21.0,-0.620,-5.504,F0Ib,0.164,-5.992679,57.132034,-75.396105,-0.00001140,0.00002059,-0.00001049,1.6753053519997300,-0.9197127748902680,0.00000009691425474305550,0.000000114755398,Alp,,Car,1,30365,,13854.791675667200,,-0.547,-0.667
30794,30867,45725,2356,,11Bet Mon,,6.480297,-7.033062,207.4689,-7.00,-4.97,20.0,3.760,-2.825,B3Ve,-0.113,-25.823011,204.282357,-25.402943,0.00000452,0.00002042,-0.00000747,1.6965378440516200,-0.12275009683334100,-0.000000033936957638888900,-0.000000024095239,Bet,11,Mon,1,30794,,1174.8975549395300,Bet,3.808,3.738
31512,31592,47205,2429,Gl 239.1,7Nu 2CMa,,6.611399,-19.255879,19.7511,62.32,-69.91,4.1,3.950,2.472,K1III+...,1.037,-2.971851,18.407811,-6.513678,-0.00000617,0.00000078,-0.00000770,1.7308601236890000,-0.336078491665885,0.0000003021358857222220,-0.000000338933244,Nu-2,7,CMa,1,31512,,8.937169608501980,,,
31601,31681,47105,2421,,24Gam Gem,Alhena,6.628528,16.399252,33.5121,-2.04,-66.92,-13.0,1.930,-0.696,A0IV,0.001,-5.266162,31.714389,9.461403,0.00000191,-0.00000950,-0.00001418,1.735344593460760,0.28622094417349400,-0.000000009890199083333340,-0.000000324437315,Gam,24,Gem,1,31601,,165.34840121711500,,,
31605,31685,47670,2451,,Nu  Pup,,6.629353,-43.195934,113.8952,-0.43,-3.99,28.0,3.170,-2.113,B8III SB,-0.103,-13.618850,81.907249,-77.960909,-0.00000294,0.00001915,-0.00002121,1.7355605987588900,-0.7539112642605690,-0.000000002084698826388890,-0.000000019344065,Nu,,Pup,1,31605,,609.8176639987850,,,
32161,32246,48329,2473,,27Eps Gem,,6.732202,25.131124,259.0674,-5.93,-12.81,10.0,3.060,-4.007,A3mA6-A9,1.377,-44.684834,230.247724,110.023705,0.00000425,0.00001722,-0.00001022,1.7624862964423000,0.43862086058447,-0.000000028749451256944400,-0.000000062104632,Eps,27,Gem,1,32161,,3489.7956743787400,,,
32263,32349,48915,2491,Gl 244A,9Alp CMa,Sirius,6.752481,-16.716116,2.6371,-546.01,-1223.08,-9.4,-1.440,1.454,A0m...,0.009,-0.494323,2.476731,-0.758485,0.00000953,-0.00001207,-0.00001221,1.7677953696022000,-0.291751258517685,-0.000002647131177201390,-0.000005929659164,Alp,9,CMa,1,32263,Gl 244,22.824433121735000,,-1.333,-1.523
32276,32362,48737,2484,Gl 242,31Xi  Gem,,6.754824,12.895591,17.9986,-115.16,-190.91,30.0,3.350,2.074,F5IV,0.443,-3.444569,17.203451,4.016900,0.00000325,0.00003494,-0.00000939,1.768408782774950,0.22507052336927600,-0.0000005583114345277780,-0.000000925557797,Xi,31,Gem,1,32276,,12.894366199598700,,,
32521,32607,50241,2550,Gl 248,Alp Pic,,6.803194,-61.941391,29.6033,-68.39,242.03,20.6,3.240,0.883,A7IV,0.225,-2.906455,13.618019,-26.124095,0.00000113,0.00004172,-0.00000225,1.7810719348143300,-1.0810812247976800,-0.00000033156407613194400,0.000001173394551,Alp,,Pic,1,32521,,38.618908944899000,,,
32672,32759,50013,2538,,13Kap CMa,,6.830683,-32.508478,202.0202,-9.18,4.04,14.0,3.500,-3.027,B1.5IVne,-0.116,-36.758571,166.353338,-108.570651,0.00000571,0.00001581,-0.00000436,1.788268719573410,-0.56737996961837,-0.000000044505895875000000,0.000000019586472,Kap,13,CMa,1,32672,,1415.1419329314300,Kap,3.586,3.436
32682,32768,50310,2553,,Tau Pup,,6.832266,-50.614560,55.8036,34.23,-65.85,36.0,2.940,-0.793,K0III...,1.207,-7.654383,34.572281,-43.130564,-0.00001111,0.00000737,-0.00003976,1.788682995077580,-0.88339071643582,0.00000016595172285416700,-0.000000319249808,Tau,,Pup,1,32682,,180.80065521100100,,,
32932,33018,50019,2540,,34The Gem,,6.879816,33.961254,57.9710,-2.66,-47.67,21.0,3.600,-0.216,A3III,0.102,-10.977360,46.812348,32.384569,-0.00000505,0.00002480,0.00000089,1.801131679159620,0.5927356987815410,-0.00000001289604390277780,-0.000000231110681,The,34,Gem,1,32932,,106.26738654024700,,,
33065,33152,50877,2580,,16Omi1CMa,,6.902209,-24.184211,100000.0000,-3.46,5.02,36.0,3.890,-16.110,K3Iab,1.740,-21346.953289,88690.467029,-40967.166217,0.00138958,0.00139444,0.00220488,1.8069941172226600,-0.4220941040455980,-0.000000016774553347222200,0.000000024337646,Omi-1,16,CMa,1,33065,,242102904.673618,Omi-1,4.086,3.826
33492,33579,52089,2618,,21Eps CMa,Adhara,6.977097,-28.972084,124.2236,2.63,2.29,27.0,1.500,-3.971,B2II,-0.211,-27.497987,105.141608,-60.171969,-0.00000781,0.00002362,-0.00001217,1.8265996485677500,-0.5056582518554610,0.00000001275059979861110,0.000000011102233,Eps,21,CMa,1,33492,,3375.981048554260,,,
33769,33856,52877,2646,,22Sig CMa,,7.028652,-27.934830,343.6426,-6.01,4.64,22.0,3.490,-4.191,K4III,1.729,-80.775471,292.659236,-160.985300,0.00000340,0.00002532,-0.00000371,1.8400968600486100,-0.4875547651656530,-0.000000029137302201388900,0.000000022495354,Sig,22,CMa,1,33769,,4134.281080471350,Sig,3.546,3.446
33888,33977,53138,2653,,24Omi2CMa,,7.050409,-23.833291,847.4576,-1.56,4.28,48.0,3.020,-6.621,B3Ia,-0.077,-210.498109,746.064177,-342.438173,-0.00000795,0.00005180,-0.00000375,1.8457927748229300,-0.41596939743728100,-0.000000007563093416666670,0.000000020750025,Omi-2,24,CMa,1,33888,,38761.44867002410,Omi-2,3.065,2.985
34354,34444,54605,2693,,25Del CMa,Wezen,7.139857,-26.393200,492.6108,-2.75,3.33,34.0,1.830,-6.633,F8Ia,0.671,-129.733458,421.761488,-218.979855,-0.00000392,0.00003508,-0.00000833,1.869210132341710,-0.46064823373741900,-0.000000013332376215277800,0.000000016144295,Del,25,CMa,1,34354,,39192.232245497700,,,
34389,34481,55865,2736,,Gam2Vol,,7.145788,-70.498932,42.8633,23.71,108.06,3.0,3.780,0.620,G8IIIvar,1.006,-4.228120,13.669876,-40.404484,-0.00001126,0.00001974,0.00000460,1.870763031806580,-1.2304384759654500,0.00000011494932365972200,0.000000523889663,Gam-2,,Vol,1,34389,,49.20395356814510,,3.871,3.741
35132,35228,57623,2803,,Del Vol,,7.280508,-67.957152,226.2443,-4.11,8.50,23.0,3.970,-2.803,F6II,0.760,-27.934552,80.182853,-209.706812,-0.00000149,0.00001798,-0.00001830,1.9060325066488800,-1.1860760474198300,-0.000000019925842270833300,0.000000041209162,Del,,Vol,1,35132,,1151.330474155820,,,
35169,35264,56855,2773,,Pi  Pup,,7.285711,-37.097470,247.5248,-10.57,7.00,16.0,2.710,-4.258,K3Ib,1.616,-65.206299,186.349551,-149.300305,0.00000599,0.00002129,-0.00000317,1.9073945586079500,-0.6474729920516260,-0.00000005124480603472220,0.000000033936957,Pi,,Pup,1,35169,,4397.440784473690,Pi,2.741,2.681
35253,35350,56537,2763,Wo 9231A,54Lam Gem,,7.301550,16.540383,30.9310,-46.09,-37.90,-9.2,3.580,1.128,A3V...,0.106,-9.909037,27.946222,8.805756,0.00000899,-0.00000467,-0.00000813,1.911541309807030,0.28868414423664,-0.00000022345062536805600,-0.000000183744384,Lam,54,Gem,1,35253,Wo 9231,30.817684166115100,,,
